min_cluster_size,n_components,n_neighbors,diversity_score,c_v_score,doc_assignment_pct,number_of_topics,model_name,run_id
10,5,50,0.6279563371740449,0.3503537019741046,0.571536401266131,332,mpnet,run_002
10,7,50,0.6378846728413504,0.3497890747512275,0.5580715850986121,338,mpnet,run_002
10,10,50,0.6346852300242131,0.3468637513194584,0.593718042366691,334,mpnet,run_002
10,12,10,0.5884208573019113,0.3365625061364691,0.6484051619186755,546,mpnet,run_002
10,12,20,0.6013602457218078,0.3409694931298944,0.5991234477720965,460,mpnet,run_002
10,12,30,0.6076710955126599,0.3435604297874142,0.5666423179936694,402,mpnet,run_002
10,12,40,0.6200440528634361,0.3465768662947616,0.5748478207937667,366,mpnet,run_002
10,12,50,0.6311931984755204,0.3489843522829003,0.5641100560019479,344,mpnet,run_002
10,15,50,0.6357798165137615,0.3482956107505248,0.5756756756756757,329,mpnet,run_002
15,5,50,0.6522399392558846,0.3519632169409065,0.5560262965668371,264,mpnet,run_002
15,7,50,0.6562027231467473,0.3551505638886461,0.5535670805941076,265,mpnet,run_002
15,10,50,0.6573720397249809,0.3540413949086251,0.5634526418310202,262,mpnet,run_002
15,12,10,0.6202860858257477,0.3421981621079414,0.6397857316776235,387,mpnet,run_002
15,12,20,0.6325120192307693,0.3456924941630825,0.5877039201363525,334,mpnet,run_002
15,12,30,0.6341137123745819,0.3491197381399587,0.5735329924519114,300,mpnet,run_002
15,12,40,0.6454054054054054,0.3544246492256017,0.5694911127343559,278,mpnet,run_002
15,12,50,0.6705882352941176,0.3541972083336503,0.6113221329437546,238,mpnet,run_002
15,15,50,0.6705636743215031,0.356250522067766,0.6036766496225956,240,mpnet,run_002
20,5,50,0.6645193260654113,0.3628460088999127,0.609690771852934,202,mpnet,run_002
20,7,50,0.666826923076923,0.3585452311569767,0.5894570245921598,208,mpnet,run_002
50,10,30,0.6963636363636364,0.3864945011720103,0.6105673240808376,110,mpnet,run_002
50,10,40,0.7081818181818181,0.3890624610857566,0.6022400779157536,110,mpnet,run_002
50,10,50,0.7036363636363636,0.3911249422922926,0.5917944971999026,110,mpnet,run_002
50,12,10,0.6706349206349206,0.3884105312126422,0.612490869247626,126,mpnet,run_002
50,12,20,0.6887931034482758,0.3897838249457409,0.6192841490138787,116,mpnet,run_002
50,12,30,0.6981651376146789,0.380073820226018,0.6365717068419771,109,mpnet,run_002
50,12,40,0.7009174311926606,0.3828387155704485,0.6079133187241296,109,mpnet,run_002
50,12,50,0.7166666666666667,0.3930035100241456,0.6346725103481861,96,mpnet,run_002
50,15,10,0.6856,0.3825153803980793,0.6374482590698807,125,mpnet,run_002
50,15,20,0.6921739130434783,0.3920482721818191,0.6084246408570733,115,mpnet,run_002
50,15,30,0.691743119266055,0.3890310032441173,0.6233503774044314,109,mpnet,run_002
50,15,40,0.7074074074074074,0.3851017147990728,0.6144874604334064,108,mpnet,run_002
50,15,50,0.6953703703703704,0.3974010890449638,0.5960798636474313,108,mpnet,run_002
20,10,50,0.6828681424446583,0.3578510273450771,0.5974677380082786,208,mpnet,run_002
20,12,10,0.6321683067526298,0.3533838643055573,0.6340150961772584,295,mpnet,run_002
20,12,20,0.6691056910569105,0.35407505339867,0.6324567811054298,246,mpnet,run_002
20,12,30,0.6687416629613161,0.3597162718292971,0.6125882639396153,225,mpnet,run_002
20,12,40,0.669601482854495,0.3607685882420203,0.5933771609447285,216,mpnet,run_002
20,12,50,0.6784313725490196,0.358055099041057,0.604017531044558,204,mpnet,run_002
20,15,50,0.678007889546351,0.363947464042912,0.5944241538836134,203,mpnet,run_002
25,5,50,0.6787878787878788,0.3672781921524043,0.5977842707572437,165,mpnet,run_002
25,7,50,0.6807017543859649,0.3703636128942591,0.5902848794740687,171,mpnet,run_002
25,10,50,0.6817647058823529,0.3653347108111272,0.5915510104699294,170,mpnet,run_002
25,12,10,0.6582558654271802,0.3585780248790189,0.658436815193572,226,mpnet,run_002
25,12,20,0.6730769230769231,0.3665564529561828,0.6215485756026297,203,mpnet,run_002
25,12,30,0.6812134113890367,0.3635112229790788,0.609763817871926,188,mpnet,run_002
25,12,40,0.6728665207877462,0.3662612411697311,0.5935476016557097,183,mpnet,run_002
25,12,50,0.6792899408284023,0.36414267252182,0.5952520087655223,169,mpnet,run_002
25,15,50,0.6792899408284023,0.3665661227145654,0.5823715607499391,169,mpnet,run_002
30,5,50,0.6785234899328859,0.3750996780392908,0.5995860725590455,149,mpnet,run_002
30,7,50,0.6842465753424658,0.3779647342939044,0.5972485999513026,146,mpnet,run_002
30,10,50,0.6716216216216216,0.3738460809381331,0.5921110299488678,148,mpnet,run_002
30,12,10,0.6670212765957447,0.3694609952902499,0.6440467494521549,188,mpnet,run_002
30,12,20,0.6734104046242775,0.3686676327711846,0.6161918675432189,173,mpnet,run_002
30,12,30,0.6777777777777778,0.3699693340319456,0.6057706355003653,162,mpnet,run_002
30,12,40,0.6636363636363637,0.3805089587911978,0.6010713416118821,154,mpnet,run_002
30,12,50,0.6736111111111112,0.372947924106296,0.6060141222303385,144,mpnet,run_002
30,15,50,0.6873333333333334,0.372830754017709,0.5927684441197955,150,mpnet,run_002
35,5,50,0.6801526717557251,0.3838503165070925,0.5967129291453616,131,mpnet,run_002
35,7,50,0.676923076923077,0.3782039448508412,0.6032627221816411,130,mpnet,run_002
35,10,50,0.6753731343283582,0.3831988669687245,0.5952763574385196,134,mpnet,run_002
35,12,10,0.6674846625766871,0.373771812505502,0.6493791088385683,163,mpnet,run_002
35,12,20,0.6638157894736842,0.3761043314994159,0.6093011930849769,152,mpnet,run_002
35,12,30,0.6764285714285714,0.373888956665027,0.6084733382030679,140,mpnet,run_002
35,12,40,0.6744525547445256,0.3793761394186693,0.5969807645483322,137,mpnet,run_002
35,12,50,0.68515625,0.3750695815214355,0.6072315558802045,128,mpnet,run_002
35,15,50,0.6806201550387597,0.382561598135346,0.6017287557828098,129,mpnet,run_002
40,5,50,0.682258064516129,0.3829178522272377,0.5950328707085464,124,mpnet,run_002
40,7,50,0.6941176470588235,0.3797642745460938,0.6023618212807402,119,mpnet,run_002
40,10,50,0.6892561983471074,0.3860996509666521,0.5932067202337472,121,mpnet,run_002
40,12,10,0.662987012987013,0.375192058156392,0.6247382517652788,154,mpnet,run_002
40,12,20,0.6664233576642336,0.376069968874468,0.6101777453128805,137,mpnet,run_002
40,12,30,0.6849206349206349,0.3769238701081374,0.6161431701972242,126,mpnet,run_002
40,12,40,0.6856,0.3727975139620707,0.6001217433649866,125,mpnet,run_002
40,12,50,0.7008403361344537,0.3802871787884118,0.6081081081081081,119,mpnet,run_002
40,15,50,0.6890756302521008,0.3908751144853881,0.5962746530314098,119,mpnet,run_002
45,5,10,0.6751824817518248,0.3791171947567834,0.6274166057949842,137,mpnet,run_002
45,5,20,0.6772727272727272,0.3811206831674575,0.6016800584368152,132,mpnet,run_002
45,5,30,0.6915966386554622,0.3916879167819378,0.6187484782079377,119,mpnet,run_002
45,5,40,0.6870689655172414,0.3906453895859877,0.6111760409057706,116,mpnet,run_002
45,5,50,0.6860869565217391,0.3830927028020396,0.6008278548819089,115,mpnet,run_002
45,7,10,0.6723880597014925,0.3816253029790195,0.6302410518626734,134,mpnet,run_002
45,7,20,0.6792,0.3854996072863751,0.617409301193085,125,mpnet,run_002
45,7,30,0.6834710743801653,0.3827402851434988,0.6254930606281958,121,mpnet,run_002
45,7,40,0.6974137931034483,0.382360705068158,0.6141222303384466,116,mpnet,run_002
45,7,50,0.6947368421052632,0.3875480232765167,0.597735573411249,114,mpnet,run_002
45,10,10,0.677536231884058,0.3780973172589669,0.6155831507182858,138,mpnet,run_002
45,10,20,0.690983606557377,0.3770980931109225,0.620209398587777,122,mpnet,run_002
45,10,30,0.6916666666666667,0.3791695340872317,0.6100560019478939,120,mpnet,run_002
45,10,40,0.694017094017094,0.3824815285933933,0.6046018991964938,117,mpnet,run_002
45,10,50,0.6895652173913044,0.3888580667210939,0.5905283662040419,115,mpnet,run_002
45,12,10,0.6703703703703704,0.3782311794841617,0.6405161918675433,135,mpnet,run_002
45,12,20,0.684251968503937,0.3747198920049117,0.6158753347942537,127,mpnet,run_002
45,12,30,0.6882352941176471,0.3858497273370743,0.6206233260287314,119,mpnet,run_002
45,12,40,0.6893442622950819,0.378400822053172,0.6001217433649866,122,mpnet,run_002
45,12,50,0.694017094017094,0.3855168071352712,0.5995130265400536,117,mpnet,run_002
45,15,10,0.673049645390071,0.3768744786792324,0.6121986851716581,141,mpnet,run_002
45,15,20,0.676984126984127,0.3805276722308712,0.6019478938397858,126,mpnet,run_002
45,15,30,0.687603305785124,0.3794021275438641,0.6019478938397858,121,mpnet,run_002
45,15,40,0.6939655172413793,0.3794208653311289,0.6094959824689554,116,mpnet,run_002
45,15,50,0.6843478260869565,0.3942269761252545,0.5923301680058437,115,mpnet,run_002
50,5,10,0.6785714285714286,0.3831275981687755,0.6161675188702216,126,mpnet,run_002
50,5,20,0.6908333333333333,0.3886127686091807,0.6057219381543706,120,mpnet,run_002
50,5,30,0.7017543859649122,0.3907013477521514,0.6114682249817385,114,mpnet,run_002
50,5,40,0.6954545454545454,0.3942156204038143,0.6161431701972242,110,mpnet,run_002
50,5,50,0.6866071428571429,0.3849605330079934,0.5985877769661554,112,mpnet,run_002
50,7,10,0.6844262295081968,0.382135042170613,0.6352081811541271,122,mpnet,run_002
50,7,20,0.692436974789916,0.3903811970374959,0.6173119065010957,119,mpnet,run_002
50,7,30,0.6850877192982456,0.3859927105422726,0.6165570976381787,114,mpnet,run_002
50,7,40,0.7055045871559633,0.3873438419212904,0.6122717311906501,109,mpnet,run_002
50,7,50,0.6954545454545454,0.3903869964322121,0.5925493060628195,110,mpnet,run_002
50,10,10,0.6782258064516129,0.3876307329556564,0.6183102020939859,124,mpnet,run_002
50,10,20,0.7043103448275863,0.3833404340297964,0.6148526905283662,116,mpnet,run_002
10,5,50,0.6849397590361446,0.3510976723616396,0.6617482347212077,334,robbert,run_002
10,7,50,0.675153643546971,0.3550993279087011,0.6365717068419771,344,robbert,run_002
10,10,50,0.6804062126642771,0.3555325947987798,0.6571950328707086,336,robbert,run_002
10,12,10,0.6288158662259382,0.3361389484478906,0.7000973946919893,517,robbert,run_002
10,12,20,0.6582278481012658,0.3468537104694908,0.6686876065254443,438,robbert,run_002
10,12,30,0.6674615792262851,0.3499579484198328,0.66109082055028,380,robbert,run_002
10,12,40,0.6876980697205416,0.3510212136731085,0.6622839055271488,349,robbert,run_002
10,12,50,0.6647162083089526,0.3556976015415291,0.6532505478451425,344,robbert,run_002
10,15,50,0.6899732222552811,0.3480115775879216,0.6632335037740443,337,robbert,run_002
15,5,50,0.699609375,0.362279315528822,0.6544923301680059,256,robbert,run_002
15,7,50,0.6826415094339623,0.3607445479090004,0.6379595812028245,265,robbert,run_002
15,10,50,0.6998043052837574,0.3636595733511196,0.663282201120039,256,robbert,run_002
15,12,10,0.6729229919955838,0.347155789842547,0.7327246165084003,363,robbert,run_002
15,12,20,0.6869421487603306,0.3552660712679016,0.6807888970051132,303,robbert,run_002
15,12,30,0.6845516744688512,0.3579672713552637,0.7011687363038714,278,robbert,run_002
15,12,40,0.6823988644428672,0.3582459825646736,0.6477233990747504,282,robbert,run_002
15,12,50,0.6875968992248062,0.36180075082232,0.6451180910640371,258,robbert,run_002
15,15,50,0.7015503875968992,0.359990411895244,0.664572680788897,258,robbert,run_002
20,5,50,0.6856521739130435,0.3666112786520758,0.6341124908692476,230,robbert,run_002
20,7,50,0.6991031390134529,0.3611029421797417,0.6561236912588264,223,robbert,run_002
50,10,30,0.7048387096774194,0.3931714209909904,0.6682980277574873,124,robbert,run_002
50,10,40,0.7,0.38962862487243,0.6616508400292184,123,robbert,run_002
50,10,50,0.7016393442622951,0.3899587763153385,0.6501582663744826,122,robbert,run_002
50,12,10,0.6935251798561151,0.387018460497786,0.7003165327489652,139,robbert,run_002
50,12,20,0.6971428571428572,0.3852187367331697,0.6551253956659362,140,robbert,run_002
50,12,30,0.6938931297709924,0.3875146154512188,0.6377891404918432,131,robbert,run_002
50,12,40,0.6926229508196722,0.3907961310422296,0.6631604577550524,122,robbert,run_002
50,12,50,0.7,0.3917713217842173,0.6112247382517653,127,robbert,run_002
50,15,10,0.6945578231292517,0.3853130447239184,0.6895057219381544,147,robbert,run_002
50,15,20,0.7059701492537314,0.3864487104750858,0.6678354029705381,134,robbert,run_002
50,15,30,0.696875,0.3890085447264957,0.6668127587046506,128,robbert,run_002
50,15,40,0.6941176470588235,0.389160783341677,0.6677380082785488,119,robbert,run_002
50,15,50,0.6959677419354838,0.395902812844479,0.6091064037009983,124,robbert,run_002
20,10,50,0.704954954954955,0.3612620616533663,0.6600681762843925,222,robbert,run_002
20,12,10,0.6871080139372823,0.3529947614450182,0.739590942293645,287,robbert,run_002
20,12,20,0.6996124031007752,0.3621685371390954,0.6982468955441928,258,robbert,run_002
20,12,30,0.6935142009325985,0.3633363942456133,0.6833211589968347,236,robbert,run_002
20,12,40,0.693939393939394,0.3613576557548416,0.6611151692232773,231,robbert,run_002
20,12,50,0.685378590078329,0.3650497189031355,0.645799853907962,230,robbert,run_002
20,15,50,0.7035555555555556,0.3633975974056875,0.6511809106403701,225,robbert,run_002
25,5,50,0.69377990430622,0.3695867599804975,0.6462868273679084,209,robbert,run_002
25,7,50,0.7127450980392157,0.3611377431886976,0.6642561480399318,204,robbert,run_002
25,10,50,0.7148514851485148,0.3633842895578832,0.651473094716338,202,robbert,run_002
25,12,10,0.6864406779661016,0.3592296956105182,0.7463598733869005,236,robbert,run_002
25,12,20,0.6933333333333334,0.3669610899593464,0.6851473094716338,225,robbert,run_002
25,12,30,0.6985645933014354,0.3687630324311126,0.6850255661066472,209,robbert,run_002
25,12,40,0.7072115384615385,0.3655149931459918,0.6549793036279523,208,robbert,run_002
25,12,50,0.7133004926108374,0.3650453882752578,0.6532748965181397,203,robbert,run_002
25,15,50,0.7174129353233831,0.3661852542093264,0.6634769905040175,201,robbert,run_002
30,5,50,0.7,0.3725176684344572,0.6496956415875335,186,robbert,run_002
30,7,50,0.7119565217391305,0.3668649391765732,0.665936206476747,184,robbert,run_002
30,10,50,0.7192513368983957,0.3706570011057231,0.6442902361821281,187,robbert,run_002
30,12,10,0.6940092165898617,0.3619050093042182,0.7329924519113709,217,robbert,run_002
30,12,20,0.6985,0.3693843286620649,0.7030192354516679,200,robbert,run_002
30,12,30,0.704040404040404,0.3696832522318483,0.677136596055515,198,robbert,run_002
30,12,40,0.6963541666666667,0.3735302891058252,0.653518383248113,192,robbert,run_002
30,12,50,0.7101063829787234,0.3702901407739566,0.6367421475529583,188,robbert,run_002
30,15,50,0.7121693121693121,0.3675664989709429,0.6453372291210129,189,robbert,run_002
35,5,50,0.6875,0.3814401942695059,0.6256878500121743,168,robbert,run_002
35,7,50,0.6951515151515152,0.3720463846236386,0.6449963476990505,165,robbert,run_002
35,10,50,0.7137724550898203,0.375757195082113,0.6279035792549306,167,robbert,run_002
35,12,10,0.6945273631840796,0.3663193533444248,0.7232529827124422,201,robbert,run_002
35,12,20,0.6989189189189189,0.3762743583359232,0.6957146335524714,185,robbert,run_002
35,12,30,0.6947674418604651,0.3822778395661995,0.6547358168979791,172,robbert,run_002
35,12,40,0.7012269938650306,0.3752247842488149,0.6596785975164353,163,robbert,run_002
35,12,50,0.7086956521739131,0.3778555889647088,0.6350133917701485,161,robbert,run_002
35,15,50,0.7042424242424242,0.3733048661169958,0.6447772096420745,165,robbert,run_002
40,5,50,0.6993421052631579,0.3876196431837398,0.6216703189676163,152,robbert,run_002
40,7,50,0.7033333333333334,0.3799379201455529,0.6379108838568298,150,robbert,run_002
40,10,50,0.704225352112676,0.3837157496753499,0.6587289992695398,142,robbert,run_002
40,12,10,0.7022988505747126,0.3762994131668498,0.7137570002434868,174,robbert,run_002
40,12,20,0.6987730061349693,0.3801339886087358,0.6896031166301436,163,robbert,run_002
40,12,30,0.6928104575163399,0.3885572030606977,0.6710494278061846,153,robbert,run_002
40,12,40,0.6959459459459459,0.3853616318278212,0.6476260043827612,148,robbert,run_002
40,12,50,0.7035211267605633,0.3849605621975117,0.6551740930119309,142,robbert,run_002
40,15,50,0.7006802721088435,0.3842316768446159,0.631263696128561,147,robbert,run_002
45,5,10,0.69,0.3855397600957475,0.6964694424153883,160,robbert,run_002
45,5,20,0.7,0.3835895419696406,0.6829315802288776,153,robbert,run_002
45,5,30,0.6950704225352112,0.3874684975749967,0.6722425127830534,142,robbert,run_002
45,5,40,0.6929078014184397,0.3852931515733139,0.6401509617725833,141,robbert,run_002
45,5,50,0.6992805755395683,0.388834245034474,0.61400048697346,139,robbert,run_002
45,7,10,0.7095541401273885,0.3790333454227152,0.7224007791575359,157,robbert,run_002
45,7,20,0.7072847682119205,0.3867638432223638,0.6928414901387875,151,robbert,run_002
45,7,30,0.6932432432432433,0.3845339554639848,0.626491356221086,148,robbert,run_002
45,7,40,0.6962962962962963,0.3879164328733292,0.6689797906014122,135,robbert,run_002
45,7,50,0.7007194244604317,0.3855086753910162,0.6044071098125152,139,robbert,run_002
45,10,10,0.7006211180124223,0.3815311050522951,0.7098368638909179,161,robbert,run_002
45,10,20,0.704,0.3858866368364299,0.6819576333089846,150,robbert,run_002
45,10,30,0.7006849315068493,0.3904299243260439,0.6321645970294619,146,robbert,run_002
45,10,40,0.6924812030075188,0.3953485345101553,0.6683223764304845,133,robbert,run_002
45,10,50,0.706766917293233,0.3880205143575725,0.651473094716338,133,robbert,run_002
45,12,10,0.7,0.3852082441857015,0.7021913805697589,159,robbert,run_002
45,12,20,0.6980263157894737,0.3855484470689481,0.6854151448746043,152,robbert,run_002
45,12,30,0.6914893617021277,0.3923516129843288,0.6486486486486487,141,robbert,run_002
45,12,40,0.693984962406015,0.3916325509740843,0.6664475286096908,133,robbert,run_002
45,12,50,0.6984848484848485,0.3918682134045076,0.6487703920136353,132,robbert,run_002
45,15,10,0.688957055214724,0.3819715769110383,0.704309715120526,163,robbert,run_002
45,15,20,0.7013422818791947,0.3842720728137763,0.6752860969077186,149,robbert,run_002
45,15,30,0.6979310344827586,0.3824803293376002,0.6467494521548576,145,robbert,run_002
45,15,40,0.6992592592592592,0.3817812203149192,0.6655709763817872,135,robbert,run_002
45,15,50,0.7,0.3930191117593442,0.6547601655709764,131,robbert,run_002
50,5,10,0.695364238410596,0.3889279156827837,0.6902118334550768,151,robbert,run_002
50,5,20,0.7028368794326241,0.386527801307493,0.6652057462868274,141,robbert,run_002
50,5,30,0.6992537313432836,0.3905867558765015,0.6370586803019236,134,robbert,run_002
50,5,40,0.6935483870967742,0.3880218995906163,0.6750913075237399,124,robbert,run_002
50,5,50,0.7,0.3916820111776664,0.6045532018504991,129,robbert,run_002
50,7,10,0.6992857142857143,0.3821534549538484,0.7086681275870466,140,robbert,run_002
50,7,20,0.7050724637681159,0.3901548930208536,0.6608960311663015,138,robbert,run_002
50,7,30,0.7053846153846154,0.3916322491065996,0.6584855125395666,130,robbert,run_002
50,7,40,0.7,0.391984441053446,0.6620647674701728,125,robbert,run_002
50,7,50,0.7032,0.3903707584524706,0.6150474799123448,125,robbert,run_002
50,10,10,0.6992753623188406,0.3895539837807741,0.7188945702459216,138,robbert,run_002
50,10,20,0.7102189781021898,0.3860097244793423,0.6700511322132944,137,robbert,run_002
